"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mojokdotco: tetap semangat dan terus berkarya, Pak Prab~ #Terbaru #Pojokan https://t.co/OGOg0IDadx",FALSE,0,NA,2019-05-29 11:01:12,FALSE,NA,"1133689745823784960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","willyagustian15",26,TRUE,FALSE,NA,NA
"@Dt_Maringgih @Pekik0 Selalu ada opsi ke 3,,, yaitu Prabowo Subianto <U+0001F44D><U+0001F44D><U+0001F44D>",FALSE,5,"Dt_Maringgih",2019-05-29 10:59:45,FALSE,"1133362339787370501","1133689378490839040","181455767","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doken_don",0,FALSE,FALSE,NA,NA
"9. Bahkan, junjungan mayoritas rakyat Aceh, yakni Prabowo Subianto, justru yg punya lahan amat luas. Dia menguasai… https://t.co/ICnwqGKeRJ",FALSE,2,"alazizy",2019-05-29 10:58:27,TRUE,"1133688426165751808","1133689051515502593","103243529","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alazizy",1,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:54:39,FALSE,NA,"1133688095130316801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlOne66063334",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:50:32,FALSE,NA,"1133687058160017408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","themilanman1899",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:48:10,FALSE,NA,"1133686462484963328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","handafunny",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:45:25,FALSE,NA,"1133685773268426753",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","JengSri02",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:44:38,FALSE,NA,"1133685572700999681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desrioktaviyan1",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:41:33,FALSE,NA,"1133684799237906433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","einekleine16",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:38:45,FALSE,NA,"1133684095169441793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PsdFauzanw",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:38:42,FALSE,NA,"1133684083345592325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruangfikar",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:38:37,FALSE,NA,"1133684059706601473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","masnurganteng",1026,TRUE,FALSE,NA,NA
"Konsisten utk tidak konsisten. Ngakak njirr! Negaraku hiburannya gini amat. Wkwkkwkwkww <U+0001F602><U+0001F602><U+0001F602> https://t.co/qeuqoyKUSd",FALSE,0,NA,2019-05-29 10:35:03,FALSE,NA,"1133683161597132800",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","eriemrn",0,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:34:46,FALSE,NA,"1133683090658799616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramadhan_adi10",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:33:14,FALSE,NA,"1133682705185460224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Domiruddin",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 10:30:08,FALSE,NA,"1133681924835225605",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2019jokoWIN",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:29:33,FALSE,NA,"1133681779875885057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinta_zid",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:28:47,FALSE,NA,"1133681584639320064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ridhomuhamadak1",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:28:46,FALSE,NA,"1133681580294246404",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syamsul49559735",1026,TRUE,FALSE,NA,NA
"RT @ABCWorldNews: ELECTION UNREST: At least 6 have died as protests in Indonesia turned violent, after thousands took to the streets in sup…",FALSE,0,NA,2019-05-29 10:27:16,FALSE,NA,"1133681202068578304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nrdn_official",123,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:26:47,FALSE,NA,"1133681083008946177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Safir_G4",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:24:53,FALSE,NA,"1133680602610188288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghazy_Cadangan",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:24:46,FALSE,NA,"1133680575909228545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoselinStory",1026,TRUE,FALSE,NA,NA
"@fadlizon @TRIBUNnewsBogor lha di Kumparan sdh disebutkan sumber fotonya:

""Data manifest pesawat yang ditumpangi P… https://t.co/XNYxpwYVYB",FALSE,0,"fadlizon",2019-05-29 10:24:17,TRUE,"1133648391110422529","1133680454559621120","79139422","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SatyaWiwaha",0,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:22:49,FALSE,NA,"1133680083988729857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Faisal_Roy4L",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:22:48,FALSE,NA,"1133680081652445184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Riezka_Zahrina",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:19:06,FALSE,NA,"1133679147878719488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malaika_Afridi",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:18:45,FALSE,NA,"1133679060565938177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iwingmusic",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:18:09,FALSE,NA,"1133678908384063488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MujahidAlfatih1",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:16:22,FALSE,NA,"1133678461317308416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sastra22988520",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 10:16:13,FALSE,NA,"1133678421794381824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe_sipz",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:15:04,FALSE,NA,"1133678132823592961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","astridnov",1026,TRUE,FALSE,NA,NA
"#Emak2Anak2JadiTumbal

Juru bicara Partai Solidaritas Indonesia (PSI), Dara Nasution meminta pasangan calon preside… https://t.co/gI4hk7Laoj",FALSE,0,NA,2019-05-29 10:14:19,TRUE,NA,"1133677944243597313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Safiraamand4",0,FALSE,FALSE,NA,NA
"Former General Prabowo Subianto has refused to accept the results of the April 17 election and instead declared him… https://t.co/0L6UY38jjw",FALSE,1,NA,2019-05-29 10:12:17,TRUE,NA,"1133677433775955968",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","inquirerdotnet",0,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:11:51,FALSE,NA,"1133677325508235264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MandaWijaya",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:11:01,FALSE,NA,"1133677114861862912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bakti249",1026,TRUE,FALSE,NA,NA
"RT @fendi_azra: @do_ra_dong Semoga Presiden Prabowo Subianto Selalu dalam lindungan Alloh SWT, aamiin
#RakyatMelawan 
#RakyatBergerak",FALSE,0,NA,2019-05-29 10:09:18,FALSE,NA,"1133676681057656832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurhayati_wh",1,TRUE,FALSE,NA,NA
"RT @indoprogress: SEJARAH, bagi Prabowo Subianto dan pendukungnya, boleh jadi, adalah pencemooh paling ulung.
 
https://t.co/NrIXbdgsYy",FALSE,0,NA,2019-05-29 10:07:29,FALSE,NA,"1133676223865901056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yanmahdi",150,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:07:20,FALSE,NA,"1133676187429924864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurhayati_wh",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:07:12,FALSE,NA,"1133676155175706625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HRun44230386",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 10:06:07,FALSE,NA,"1133675881321230336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DDhewantoro",133,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 10:02:38,FALSE,NA,"1133675006993375232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARIrsali",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 10:01:00,FALSE,NA,"1133674592575188993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","airfandria",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:58:58,FALSE,NA,"1133674080823996416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rusliv",1026,TRUE,FALSE,NA,NA
"[VIDEO] Prabowo Subianto Terbang ke Uni Emirat Arab bersama 4 WNA https://t.co/l2PjdFeQjh https://t.co/thA9rfN7np",FALSE,8,NA,2019-05-29 09:56:04,FALSE,NA,"1133673354152488961",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","KompasTV",1,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:55:58,FALSE,NA,"1133673327816368128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A022005",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:55:18,FALSE,NA,"1133673160371449856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdeN90654841",1026,TRUE,FALSE,NA,NA
"Percaya ????

https://t.co/M1RSl0bahD

Tim Kampanye Nasional (TKN) Jokowi-Ma'ruf Amin menuduh Prabowo Subianto memp… https://t.co/B8DqCnEe8U",FALSE,0,NA,2019-05-29 09:55:01,TRUE,NA,"1133673088472690688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benhard7",0,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:54:32,FALSE,NA,"1133672968037388288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cruzt_macazzart",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:53:43,FALSE,NA,"1133672762571075585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambartc23",1026,TRUE,FALSE,NA,NA
"Capres Cawapres nomor urut 2 Prabowo Subianto – Sandiaga Uno dianggap “salah alamat” kalau melesakkan permohonan ke… https://t.co/3xlioe40hs",FALSE,0,NA,2019-05-29 09:47:25,TRUE,NA,"1133671176171950080",NA,"<a href=""http://babe.news"" rel=""nofollow"">BaBe </a>","BaBeBacaBerita_",0,FALSE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:45:47,FALSE,NA,"1133670765319020546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FikriHakim93",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:44:58,FALSE,NA,"1133670557398982656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redhoi",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:44:43,FALSE,NA,"1133670496375984128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ade_abdullah_",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 09:44:24,FALSE,NA,"1133670414989717504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ayuyayuyayuya",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:44:12,FALSE,NA,"1133670365429870594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakhaHusain",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 09:42:40,FALSE,NA,"1133669978274590720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agenmossad",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:42:22,FALSE,NA,"1133669906547761153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dani_Cicadas",1026,TRUE,FALSE,NA,NA
"RT @mojokdotco: tetap semangat dan terus berkarya, Pak Prab~ #Terbaru #Pojokan https://t.co/OGOg0IDadx",FALSE,0,NA,2019-05-29 09:42:22,FALSE,NA,"1133669903641108480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandarridho",26,TRUE,FALSE,NA,NA
"RT @notbuzzer: 2. Komisioner Komisi Pemilihan Umum (KPU) Ilham Saputra menyatakan saat ini pihaknya sibuk mempersiapkan berbagai langkah un…",FALSE,0,NA,2019-05-29 09:38:46,FALSE,NA,"1133668997067489280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","notbuzzer",1,TRUE,FALSE,NA,NA
"RT @IslandBeby: #MauBuatRusuhLagi
Ace Hasan Syadzily; Tim Kampanye Nasional (TKN) Joko Widodo-Ma'ruf Amin, Kuasa Hukum Prabowo Subianto-San…",FALSE,0,NA,2019-05-29 09:37:11,FALSE,NA,"1133668601305583616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","auliasaraswati5",8,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:36:01,FALSE,NA,"1133668306655690752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Titikse98892176",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:35:32,FALSE,NA,"1133668184781836288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudiiidoey",1026,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 09:35:32,FALSE,NA,"1133668184303722496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madeferry",133,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:35:18,FALSE,NA,"1133668128301305856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AidilFaqih",1026,TRUE,FALSE,NA,NA
"Identitas 4 Orang Asing dalam Rombongan yang Temani Prabowo Subianto ke Dubai Naik Private Jet https://t.co/JF5Lh9r3B4 via @tribunjatim",FALSE,0,NA,2019-05-29 09:32:21,FALSE,NA,"1133667384881950720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tribunjatim",0,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 09:31:27,FALSE,NA,"1133667156913033218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bimasenna",56,TRUE,FALSE,NA,NA
"Fakta-fakta Keberangkatan Prabowo Subianto ke Dubai, Tujuan hingga Ditemani 7 Orang https://t.co/ncIIzHvLre via @tribunjatim",FALSE,0,NA,2019-05-29 09:28:41,FALSE,NA,"1133666461094821889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tribunjatim",0,FALSE,FALSE,NA,NA
"Calon presiden nomor urut 02, Prabowo Subianto diketahui hanya satu jam di Dubai. Ketua Umum Partai Gerindra itu di… https://t.co/dPUj3F1TYr",FALSE,0,NA,2019-05-29 09:28:02,TRUE,NA,"1133666299614154752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rakyatkudotcom",0,FALSE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 09:26:40,FALSE,NA,"1133665951822389254",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mbaahmuu",133,TRUE,FALSE,NA,NA
"RT @mojokdotco: tetap semangat dan terus berkarya, Pak Prab~ #Terbaru #Pojokan https://t.co/OGOg0IDadx",FALSE,0,NA,2019-05-29 09:25:07,FALSE,NA,"1133665564675600385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afkarbarin",26,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:23:38,FALSE,NA,"1133665192238231552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Naziv76",1026,TRUE,FALSE,NA,NA
"RT @do_ra_dong: Sebenarnya yang justru dikuatirkan adalah keselamatan Prabowo Subianto dan timnya 

Sudah dikriminalisasi, handphonenya dik…",FALSE,0,NA,2019-05-29 09:20:20,FALSE,NA,"1133664360625139712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSogeri",1026,TRUE,FALSE,NA,NA
"RT @RakyatDemokrasi: Police have also arrested a politician from the election campaign team of presidential challenger Prabowo Subianto as…",FALSE,0,NA,2019-05-29 09:17:47,FALSE,NA,"1133663719291064320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leetseyin",1,TRUE,FALSE,NA,NA
"RT @Ericssenw: 2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Kabupaten/K…",FALSE,0,NA,2019-05-29 09:17:06,FALSE,NA,"1133663544291913730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nurhasanputra1",133,TRUE,FALSE,NA,NA
